date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:12:09	139323/139323	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2012:12:05%20GMT	https://kit.sociolib.com/coursery/template-kit/home/	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/template-kit/home/index.html	(from )
13:12:09	112/112	---M-Z	200	added ('OK')	text/plain	date:Fri,%2002%20Aug%202024%2012:12:09%20GMT	https://kit.sociolib.com/robots.txt		(from )
13:12:11	211530/211530	---M-Z	200	added ('OK')	text/css	etag:%2233a4a-669c7607-46b4918c6eebd10;gz%22	https://kit.sociolib.com/coursery/wp-content/uploads/sites/6/elementor/css/custom-frontend-lite.min.css?ver=1721529863	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/uploads/sites/6/elementor/css/custom-frontend-lite.min7cb8.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
13:12:11	18183/18183	---M-Z	200	added ('OK')	text/css	etag:%224707-669c7607-df4fced958e102d8;gz%22	https://kit.sociolib.com/coursery/wp-content/uploads/sites/6/elementor/css/post-5.css?ver=1721529863	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/uploads/sites/6/elementor/css/post-57cb8.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
13:12:13	33999/33999	---M-Z	200	added ('OK')	text/css	etag:%2284cf-669c7607-179b30d714a5c994;gz%22	https://kit.sociolib.com/coursery/wp-content/uploads/sites/6/elementor/css/post-285.css?ver=1721529863	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/uploads/sites/6/elementor/css/post-2857cb8.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
13:12:14	1130/1130	---M-Z	200	added ('OK')	text/css	etag:%2246a-66aaf3d1-21a977b199f38218;gz%22	https://kit.sociolib.com/coursery/wp-content/plugins/template-kit-export/assets/public/template-kit-export-public.css?ver=1.0.23	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/plugins/template-kit-export/assets/public/template-kit-export-public982a.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
13:12:15	5501/5501	---M-Z	200	added ('OK')	text/css	etag:%22157d-66860356-9d684ec877e2f55f;gz%22	https://kit.sociolib.com/coursery/wp-content/themes/hello-elementor/style.min.css?ver=3.1.0	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/themes/hello-elementor/style.min324d.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
13:12:16	5146/5146	---M-Z	200	added ('OK')	text/css	etag:%22141a-66860356-e3486f9b0a969e1a;gz%22	https://kit.sociolib.com/coursery/wp-content/themes/hello-elementor/theme.min.css?ver=3.1.0	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/themes/hello-elementor/theme.min324d.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
13:12:18	7212/7212	---M-Z	200	added ('OK')	text/css	etag:%221c2c-66860356-dd9c00bc9663be15;gz%22	https://kit.sociolib.com/coursery/wp-content/themes/hello-elementor/header-footer.min.css?ver=3.1.0	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/themes/hello-elementor/header-footer.min324d.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
13:12:33	19850/19850	---M-Z	200	added ('OK')	text/css	etag:%224d8a-669c7607-f15302475d97f53e;gz%22	https://kit.sociolib.com/coursery/wp-content/uploads/sites/6/elementor/css/post-12.css?ver=1721529863	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/uploads/sites/6/elementor/css/post-127cb8.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
13:13:06	124837/124837	---M-Z	200	added ('OK')	text/css	etag:%221e7a5-669c759c-958fa583fbccf3cb;gz%22	https://kit.sociolib.com/coursery/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.2.1	C:/My%20Web%20Sites/Cousery/kit.sociolib.com/coursery/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticonsdeae.css	(from https://kit.sociolib.com/coursery/template-kit/home/)
